ubigeo,population,rural_pop,capital_pop,ccpp_count,primary_care_n,area_sqkm,department,province,district,rural_share,settlement_dispersion,population_density,primary_care_per_10k,altitude_m
050109,2527.0,2358.0,169.0,29.0,3.0,81.10532605,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,0.9331222793826672,0.9331222793826672,31.15701672220822,11.87178472497032,2895.0
050110,38522.0,837.0,37685.0,11.0,16.0,14.96543519,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,0.021727843829500024,0.021727843829499993,2574.064804058665,4.153470743990447,2833.0
050111,1473.0,968.0,138.0,40.0,4.0,89.75343932,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,0.6571622539035981,0.9063136456211812,16.41162735556327,27.155465037338764,3186.0
050112,7023.0,5892.0,758.0,36.0,5.0,169.80230774,AYACUCHO,HUAMANGA,SOCOS,0.8389577103801794,0.8920689164174854,41.359861909259585,7.119464616260857,3564.0
050113,5068.0,4876.0,192.0,45.0,4.0,150.97244012,AYACUCHO,HUAMANGA,TAMBILLO,0.9621152328334649,0.9621152328334649,33.569040786329715,7.892659826361484,3226.0
050114,15740.0,15071.0,669.0,186.0,11.0,915.10345895,AYACUCHO,HUAMANGA,VINCHOS,0.9574968233799238,0.9574968233799238,17.200240962983848,6.98856416772554,3463.0
050115,15610.0,1294.0,14316.0,18.0,25.0,15.88425702,AYACUCHO,HUAMANGA,JESUS NAZARENO,0.0828955797565663,0.08289557975656625,982.7340353625177,16.01537475976938,2683.5
050116,35000.0,0.0,35000.0,1.0,16.0,9.14324946,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,0.0,0.0,3827.9607434007385,4.571428571428571,2735.0
050201,6771.0,4383.0,2280.0,56.0,8.0,184.2911601,AYACUCHO,CANGALLO,CANGALLO,0.6473194505981391,0.6632698272042534,36.740774741045215,11.815093782306898,2558.0
050202,8265.0,4557.0,1302.0,58.0,6.0,411.91770556,AYACUCHO,CANGALLO,CHUSCHI,0.5513611615245009,0.8424682395644283,20.064687408286506,7.259528130671506,3147.0
050203,8301.0,5482.0,2239.0,94.0,6.0,249.49223513,AYACUCHO,CANGALLO,LOS MOROCHUCOS,0.6604023611613059,0.7302734610287918,33.27157655096839,7.228044813877847,3325.0
050204,2831.0,2394.0,437.0,36.0,2.0,131.76871628,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,0.8456375838926175,0.8456375838926175,21.484613950281705,7.064641469445426,3554.5
050205,4956.0,3895.0,638.0,197.0,6.0,777.60310191,AYACUCHO,CANGALLO,PARAS,0.7859160613397902,0.8712671509281679,6.373431365984454,12.106537530266344,3409.0
050206,4034.0,2278.0,1001.0,71.0,3.0,115.27012957,AYACUCHO,CANGALLO,TOTOS,0.564700049578582,0.7518591968269708,34.9960567846007,7.4367873078829945,3388.0
050301,3771.0,735.0,3036.0,117.0,2.0,1357.05379039,AYACUCHO,HUANCA SANCOS,SANCOS,0.1949085123309467,0.19490851233094675,2.778813947320587,5.303632988597189,3693.5
050302,2618.0,640.0,560.0,74.0,4.0,196.66361889,AYACUCHO,HUANCA SANCOS,CARAPO,0.24446142093200918,0.786096256684492,13.312070706195678,15.278838808250573,3356.0
050303,1797.0,820.0,977.0,71.0,2.0,639.46232373,AYACUCHO,HUANCA SANCOS,SACSAMARCA,0.45631608235948806,0.45631608235948806,2.810173380533279,11.129660545353367,3514.0
050304,2675.0,1498.0,620.0,84.0,5.0,645.8996257,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,0.56,0.7682242990654206,4.141510373381844,18.69158878504673,3649.0
050401,36299.0,8803.0,26026.0,82.0,24.0,164.70751587,AYACUCHO,HUANTA,HUANTA,0.24251356786688338,0.2830105512548555,220.38459998783537,6.611752389873,2577.5
050402,8646.0,7568.0,740.0,75.0,5.0,370.25207397,AYACUCHO,HUANTA,AYAHUANCO,0.8753180661577609,0.91441128845709,23.351658526295115,5.783021050196623,3603.0
050403,5200.0,3781.0,1419.0,33.0,4.0,93.86916166,AYACUCHO,HUANTA,HUAMANGUILLA,0.7271153846153846,0.7271153846153846,55.39625483004447,7.6923076923076925,3137.5
050404,2697.0,2231.0,466.0,30.0,3.0,60.53901725,AYACUCHO,HUANTA,IGUAIN,0.8272154245457917,0.8272154245457917,44.5497816534179,11.123470522803114,2968.5
050405,5060.0,3684.0,842.0,53.0,5.0,141.89418342,AYACUCHO,HUANTA,LURICOCHA,0.7280632411067194,0.833596837944664,35.66037647239311,9.881422924901186,2605.0
050406,7215.0,6590.0,625.0,72.0,3.0,286.1804296,AYACUCHO,HUANTA,SANTILLANA,0.9133749133749134,0.9133749133749134,25.21136756305994,4.158004158004158,3713.0
050407,11956.0,7928.0,3319.0,70.0,7.0,896.73295062,AYACUCHO,HUANTA,SIVIA,0.6630980260956841,0.7223987955838074,13.332843397506066,5.85480093676815,796.0
050408,10944.0,6689.0,2570.0,39.0,9.0,515.96509521,AYACUCHO,HUANTA,LLOCHEGUA,0.611202485380117,0.7651681286549707,21.210737124661012,8.223684210526315,521.5
050409,2593.0,990.0,1091.0,12.0,5.0,269.17876824,AYACUCHO,HUANTA,CANAYRE,0.38179714616274585,0.5792518318549942,9.63300343839927,19.282684149633628,506.0
050410,3925.0,3455.0,234.0,29.0,6.0,255.6096273,AYACUCHO,HUANTA,UCHURACCAY,0.8802547770700637,0.9403821656050956,15.355446668655269,15.286624203821656,2699.0
050501,10880.0,7012.0,2966.0,72.0,4.0,451.08122099,AYACUCHO,LA MAR,SAN MIGUEL,0.6444852941176471,0.727389705882353,24.1198247537802,3.676470588235294,2852.5
050502,10485.0,7792.0,530.0,60.0,10.0,787.73538788,AYACUCHO,LA MAR,ANCO,0.7431568907963758,0.9494515975202671,13.310307193660364,9.537434430138292,3099.5
050503,10231.0,3192.0,4823.0,43.0,8.0,285.27261264,AYACUCHO,LA MAR,AYNA,0.3119929625647542,0.5285895806861499,35.86394047896571,7.819372495357248,1089.0
050504,2617.0,2365.0,252.0,32.0,4.0,154.25001441,AYACUCHO,LA MAR,CHILCAS,0.903706534199465,0.903706534199465,16.965962758641663,15.284677111196025,3252.5
050505,6254.0,5703.0,551.0,85.0,11.0,518.56449677,AYACUCHO,LA MAR,CHUNGUI,0.9118963863127598,0.9118963863127598,12.060216306659052,17.588743204349214,3215.5
050506,1209.0,1082.0,127.0,27.0,2.0,133.81740184,AYACUCHO,LA MAR,LUIS CARRANZA,0.8949545078577337,0.8949545078577337,9.034699399152524,16.542597187758478,3116.0
050507,14354.0,5662.0,4702.0,47.0,7.0,388.96680048,AYACUCHO,LA MAR,SANTA ROSA,0.3944545074543681,0.672425804653755,36.902892437829166,4.876689424550648,934.5
050508,18260.0,9243.0,5546.0,73.0,8.0,309.17081581,AYACUCHO,LA MAR,TAMBO,0.5061883899233297,0.6962760131434831,59.06120198363622,4.381161007667032,3139.0
050509,8572.0,4174.0,2711.0,29.0,4.0,380.1682519,AYACUCHO,LA MAR,SAMUGARI,0.48693420438637425,0.6837377508166123,22.547911239718122,4.666355576294913,958.0
050510,5159.0,5159.0,2229.0,22.0,4.0,266.95227677,AYACUCHO,LA MAR,ANCHIHUAY,1.0,0.5679395231634037,19.32555160203738,7.753440589261484,770.0
050601,13991.0,1213.0,11956.0,70.0,8.0,863.69382593,AYACUCHO,LUCANAS,PUQUIO,0.08669859195196912,0.1454506468444,16.199027456211006,5.717961546708598,3214.0
050602,4400.0,961.0,1978.0,81.0,5.0,872.40566578,AYACUCHO,LUCANAS,AUCARA,0.2184090909090909,0.5504545454545455,5.043525245868332,11.363636363636363,3217.0
050603,3252.0,285.0,2401.0,50.0,2.0,405.26491815,AYACUCHO,LUCANAS,CABANA,0.08763837638376384,0.26168511685116846,8.024380730622093,6.150061500615006,3286.0
050604,3427.0,463.0,2964.0,31.0,1.0,464.11603545,AYACUCHO,LUCANAS,CARMEN SALCEDO,0.1351035891450248,0.13510358914502485,7.3839293156015,2.918004085205719,3661.5
050605,2391.0,824.0,1567.0,62.0,1.0,366.93957357,AYACUCHO,LUCANAS,CHAVINA,0.3446256796319532,0.3446256796319531,6.516059243045574,4.182350480970305,3286.5
050606,3965.0,1968.0,1216.0,69.0,5.0,1156.17681341,AYACUCHO,LUCANAS,CHIPAO,0.49634300126103403,0.6933165195460278,3.42940625863766,12.610340479192939,3437.0
050607,2692.0,1987.0,705.0,124.0,4.0,312.60618069,AYACUCHO,LUCANAS,HUAC-HUAS,0.7381129271916791,0.7381129271916791,8.611474008793055,14.858841010401187,2678.5
050608,2117.0,1308.0,809.0,84.0,2.0,779.96818435,AYACUCHO,LUCANAS,LARAMATE,0.6178554558337269,0.617855455833727,2.714213274948181,9.44733112895607,3594.0
050609,1592.0,1254.0,338.0,78.0,4.0,1110.65847097,AYACUCHO,LUCANAS,LEONCIO PRADO,0.7876884422110553,0.7876884422110553,1.4333839263924377,25.12562814070352,2210.0
050610,1429.0,996.0,267.0,72.0,3.0,493.54664742,AYACUCHO,LUCANAS,LLAUTA,0.6969909027291813,0.8131560531840448,2.8953696828254305,20.99370188943317,2658.0
050611,3786.0,1800.0,1614.0,204.0,3.0,1211.65001217,AYACUCHO,LUCANAS,LUCANAS,0.4754358161648177,0.5736925515055468,3.1246646820227215,7.9239302694136295,3367.0
050612,3452.0,2342.0,572.0,116.0,3.0,859.08520009,AYACUCHO,LUCANAS,OCANA,0.6784472769409038,0.8342989571263035,4.018227760923317,8.690614136732329,3268.0
050613,3013.0,2090.0,923.0,86.0,3.0,716.572511,AYACUCHO,LUCANAS,OTOCA,0.6936608031861932,0.6936608031861932,4.204738465051166,9.956853634251576,1576.5
050614,875.0,372.0,503.0,29.0,1.0,575.65628113,AYACUCHO,LUCANAS,SAISA,0.42514285714285716,0.42514285714285716,1.5200042606716548,11.428571428571429,1921.0
050615,1944.0,828.0,1116.0,30.0,2.0,407.45565478,AYACUCHO,LUCANAS,SAN CRISTOBAL,0.42592592592592593,0.42592592592592593,4.771071347751048,10.2880658436214,3466.0
050616,1286.0,186.0,712.0,25.0,2.0,46.85483487,AYACUCHO,LUCANAS,SAN JUAN,0.14463452566096424,0.4463452566096423,27.446473849882125,15.552099533437014,2893.0
050617,3418.0,1841.0,517.0,73.0,2.0,727.49077544,AYACUCHO,LUCANAS,SAN PEDRO,0.5386190754827385,0.8487419543592745,4.69834136100589,5.851375073142188,3329.0
050618,1550.0,1348.0,202.0,87.0,2.0,520.46681405,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,0.8696774193548387,0.8696774193548387,2.9780957366689957,12.903225806451612,3026.5
050619,5556.0,4604.0,526.0,115.0,8.0,1504.0919281,AYACUCHO,LUCANAS,SANCOS,0.8286537077033838,0.9053275737940965,3.6939231546960394,14.398848092152628,2812.0
050620,745.0,15.0,730.0,7.0,1.0,45.50247021,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,0.020134228187919462,0.020134228187919434,16.37273749231031,13.422818791946307,3125.0
050621,1090.0,890.0,200.0,41.0,4.0,1034.03287501,AYACUCHO,LUCANAS,SANTA LUCIA,0.8165137614678899,0.8165137614678899,1.0541250924826338,36.69724770642202,2459.5
050701,14749.0,4618.0,10131.0,228.0,10.0,1388.39770178,AYACUCHO,PARINACOCHAS,CORACORA,0.3131059732863245,0.3131059732863245,10.623036887118866,6.780120686148214,3861.5
050702,2981.0,952.0,1261.0,41.0,5.0,372.21341861,AYACUCHO,PARINACOCHAS,CHUMPI,0.3193559208319356,0.5769875880576988,8.008846137606474,16.772895001677288,3455.0
050703,1290.0,1095.0,195.0,27.0,3.0,1080.63617137,AYACUCHO,PARINACOCHAS,CORONEL CASTANEDA,0.8488372093023255,0.8488372093023255,1.193741274053944,23.25581395348837,3975.0
050704,1607.0,1087.0,520.0,48.0,1.0,147.03643823,AYACUCHO,PARINACOCHAS,PACAPAUSA,0.6764156813939017,0.6764156813939017,10.9292636529067,6.222775357809583,2823.5
050705,4475.0,1526.0,567.0,92.0,5.0,1563.27708229,AYACUCHO,PARINACOCHAS,PULLO,0.3410055865921788,0.8732960893854749,2.8625763472747265,11.1731843575419,1557.0
050706,2364.0,1213.0,776.0,48.0,5.0,643.27819146,AYACUCHO,PARINACOCHAS,PUYUSCA,0.5131133671742809,0.6717428087986463,3.674926387034212,21.150592216582066,3317.0
050707,680.0,506.0,174.0,39.0,2.0,102.99488119,AYACUCHO,PARINACOCHAS,SAN FRANCISCO DE RAVACAYCO,0.7441176470588236,0.7441176470588236,6.602269861796032,29.41176470588235,3117.5
050708,1882.0,1691.0,191.0,81.0,6.0,576.64988309,AYACUCHO,PARINACOCHAS,UPAHUACHO,0.8985122210414452,0.8985122210414452,3.263678802664855,31.88097768331562,3703.0
050801,3050.0,759.0,1970.0,24.0,3.0,251.42583453,AYACUCHO,PAUCAR DEL SARA SARA,PAUSA,0.24885245901639344,0.35409836065573774,12.130813866846589,9.836065573770492,2521.0
050802,797.0,473.0,324.0,20.0,1.0,248.10893511,AYACUCHO,PAUCAR DEL SARA SARA,COLTA,0.5934755332496863,0.5934755332496864,3.2122986608549473,12.547051442910915,2708.5
050803,566.0,263.0,303.0,9.0,1.0,100.86270275,AYACUCHO,PAUCAR DEL SARA SARA,CORCULLA,0.46466431095406363,0.4646643109540636,5.611588670223296,17.6678445229682,3212.0
050804,2473.0,548.0,353.0,23.0,2.0,281.00807974,AYACUCHO,PAUCAR DEL SARA SARA,LAMPA,0.22159320663162152,0.8572583906186817,8.800458699579453,8.087343307723412,2793.0
050805,788.0,165.0,442.0,10.0,1.0,120.3576168,AYACUCHO,PAUCAR DEL SARA SARA,MARCABAMBA,0.20939086294416243,0.4390862944162437,6.547155227487023,12.690355329949238,2627.0
050806,1172.0,550.0,622.0,59.0,3.0,793.69940635,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,0.46928327645051193,0.46928327645051193,1.4766295534851133,25.59726962457338,3975.5
050807,678.0,239.0,439.0,5.0,1.0,56.66228408,AYACUCHO,PAUCAR DEL SARA SARA,PARARCA,0.3525073746312684,0.35250737463126847,11.965631301462354,14.749262536873156,3070.0
050808,523.0,443.0,80.0,13.0,1.0,117.50114859,AYACUCHO,PAUCAR DEL SARA SARA,SAN JAVIER DE ALPABAMBA,0.847036328871893,0.847036328871893,4.451020320021878,19.120458891013385,3122.0
050809,190.0,63.0,127.0,8.0,1.0,28.41456183,AYACUCHO,PAUCAR DEL SARA SARA,SAN JOSE DE USHUA,0.33157894736842103,0.3315789473684211,6.686712296911038,52.63157894736842,2715.5
050810,800.0,138.0,662.0,11.0,1.0,85.03045697,AYACUCHO,PAUCAR DEL SARA SARA,SARA SARA,0.1725,0.1725,9.408393515775785,12.5,3411.5
050901,2745.0,1117.0,1628.0,23.0,4.0,282.12221917,AYACUCHO,SUCRE,QUEROBAMBA,0.4069216757741348,0.40692167577413474,9.729825633995633,14.571948998178506,3516.0
050902,640.0,134.0,506.0,4.0,1.0,36.35195064,AYACUCHO,SUCRE,BELEN,0.209375,0.20937499999999998,17.60565770838646,15.625,3095.0
050903,721.0,468.0,253.0,15.0,1.0,54.89173765,AYACUCHO,SUCRE,CHALCOS,0.6490984743411928,0.6490984743411927,13.134945820029072,13.869625520110958,3428.5
050904,668.0,358.0,310.0,9.0,1.0,29.76425214,AYACUCHO,SUCRE,CHILCAYOC,0.5359281437125748,0.5359281437125749,22.44302987550219,14.970059880239521,3212.5
050905,642.0,247.0,395.0,21.0,1.0,144.06125588,AYACUCHO,SUCRE,HUACANA,0.3847352024922118,0.3847352024922118,4.456437618000307,15.57632398753894,3688.5
050906,1603.0,541.0,511.0,42.0,3.0,288.94358932,AYACUCHO,SUCRE,MORCOLLA,0.3374922021210231,0.6812227074235808,5.54779569179057,18.714909544603866,3676.0
050907,1284.0,408.0,472.0,14.0,2.0,79.32490826,AYACUCHO,SUCRE,PAICO,0.3177570093457944,0.632398753894081,16.18659293990591,15.57632398753894,2976.0
050908,970.0,417.0,553.0,22.0,1.0,314.27179336,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,0.4298969072164949,0.4298969072164949,3.0865003493611654,10.309278350515465,3827.5
050909,1600.0,1245.0,355.0,30.0,3.0,141.82936147,AYACUCHO,SUCRE,SAN SALVADOR DE QUIJE,0.778125,0.778125,11.28116197814537,18.75,3178.0
050910,921.0,225.0,275.0,18.0,3.0,61.54487964,AYACUCHO,SUCRE,SANTIAGO DE PAUCARAY,0.24429967426710097,0.7014115092290988,14.964689270452524,32.57328990228013,3787.0
050911,1236.0,176.0,1060.0,35.0,1.0,351.8188204,AYACUCHO,SUCRE,SORAS,0.1423948220064725,0.14239482200647247,3.513171917848884,8.090614886731393,3873.0
051001,2400.0,252.0,2148.0,45.0,2.0,239.37249688,AYACUCHO,VICTOR FAJARDO,HUANCAPI,0.105,0.10499999999999998,10.026214503678531,8.333333333333334,2821.0
051002,2551.0,572.0,490.0,18.0,3.0,116.02167888,AYACUCHO,VICTOR FAJARDO,ALCAMENCA,0.22422579380635044,0.8079184633477068,21.98727017765768,11.760094080752646,3232.0
051003,1256.0,358.0,898.0,5.0,2.0,175.81983956,AYACUCHO,VICTOR FAJARDO,APONGO,0.28503184713375795,0.28503184713375795,7.143676180931672,15.923566878980893,3215.0
051004,488.0,310.0,178.0,7.0,3.0,71.3613148,AYACUCHO,VICTOR FAJARDO,ASQUIPATA,0.6352459016393442,0.6352459016393442,6.838439024949131,61.47540983606557,3199.0
051005,4106.0,704.0,1291.0,79.0,4.0,265.21211414,AYACUCHO,VICTOR FAJARDO,CANARIA,0.17145640526059425,0.6855820750121773,15.481947396386756,9.74184120798831,3040.0
051006,1335.0,416.0,919.0,19.0,1.0,63.50717256,AYACUCHO,VICTOR FAJARDO,CAYARA,0.31161048689138576,0.3116104868913858,21.0212476195303,7.490636704119851,3113.0
051007,1220.0,506.0,714.0,14.0,2.0,63.87139583,AYACUCHO,VICTOR FAJARDO,COLCA,0.41475409836065574,0.4147540983606557,19.100882079470285,16.39344262295082,2776.5
051008,1271.0,753.0,518.0,29.0,3.0,72.44396311,AYACUCHO,VICTOR FAJARDO,HUAMANQUIQUIA,0.5924468922108576,0.5924468922108577,17.54459509718007,23.603461841070022,3403.5
051009,1791.0,75.0,573.0,25.0,3.0,162.20513124,AYACUCHO,VICTOR FAJARDO,HUANCARAYLLA,0.04187604690117253,0.6800670016750419,11.041574248042883,16.75041876046901,3225.0
051010,3191.0,254.0,2222.0,54.0,2.0,156.70004832,AYACUCHO,VICTOR FAJARDO,HUAYA,0.07959887182701347,0.3036665622062049,20.363746113744657,6.267627702914447,3214.0
051011,3003.0,439.0,1260.0,21.0,4.0,378.92597223,AYACUCHO,VICTOR FAJARDO,SARHUA,0.14618714618714618,0.5804195804195804,7.925030797776096,13.32001332001332,3177.0
051012,2900.0,1969.0,388.0,108.0,4.0,500.01238237,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,0.6789655172413793,0.8662068965517241,5.799856368065007,13.793103448275861,3319.0
051101,8629.0,5702.0,2927.0,66.0,6.0,220.29707121,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,0.6607949936261444,0.6607949936261444,39.1698353164865,6.9532970216711085,3583.5
051102,1357.0,318.0,639.0,16.0,3.0,86.47009079,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,0.23434045689019897,0.529108327192336,15.69328755876515,22.107590272660282,3300.0
051103,1149.0,511.0,500.0,19.0,1.0,54.28428366,AYACUCHO,VILCAS HUAMAN,CARHUANCA,0.44473455178416016,0.5648389904264578,21.1663472838024,8.703220191470844,2966.0
051104,2992.0,2627.0,365.0,51.0,3.0,211.82515583,AYACUCHO,VILCAS HUAMAN,CONCEPCION,0.8780080213903744,0.8780080213903744,14.124856834290378,10.026737967914439,3069.5
051105,2212.0,1779.0,433.0,30.0,2.0,162.982095,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,0.804249547920434,0.804249547920434,13.57204299036652,9.041591320072332,3248.5
051106,1815.0,1205.0,610.0,22.0,2.0,88.10863701,AYACUCHO,VILCAS HUAMAN,INDEPENDENCIA,0.6639118457300276,0.6639118457300275,20.599569594908207,11.019283746556473,3104.0
051107,1464.0,1138.0,326.0,9.0,1.0,89.23031351,AYACUCHO,VILCAS HUAMAN,SAURAMA,0.7773224043715847,0.7773224043715847,16.40698034570875,6.830601092896175,3625.0
051108,4418.0,3276.0,736.0,44.0,7.0,264.88284506,AYACUCHO,VILCAS HUAMAN,VISCHONGO,0.7415119963784518,0.8334087822544137,16.679071832678538,15.844273426889997,3103.0
060101,189479.0,39282.0,150197.0,141.0,240.0,378.96863582,CAJAMARCA,CAJAMARCA,CAJAMARCA,0.20731585030531088,0.20731585030531086,499.98596741393,12.66631130626613,3291.5
060102,11810.0,10870.0,940.0,84.0,3.0,213.94472091,CAJAMARCA,CAJAMARCA,ASUNCION,0.9204064352243861,0.9204064352243861,55.2011750968518,2.5402201524132093,2235.5
060103,4005.0,3600.0,405.0,37.0,1.0,73.51700315,CAJAMARCA,CAJAMARCA,CHETILLA,0.898876404494382,0.898876404494382,54.477193416445736,2.4968789013732833,2956.5
060104,8012.0,7347.0,665.0,68.0,3.0,552.52766141,CAJAMARCA,CAJAMARCA,COSPAN,0.9169995007488767,0.9169995007488767,14.50063147889123,3.7443834248627055,1758.0
060105,23152.0,21935.0,1217.0,110.0,16.0,633.45395095,CAJAMARCA,CAJAMARCA,ENCANADA,0.9474343469246718,0.9474343469246718,36.548828790598925,6.91085003455425,3506.5
060106,14243.0,11900.0,2343.0,64.0,5.0,295.17145722,CAJAMARCA,CAJAMARCA,JESUS,0.8354981394369164,0.8354981394369164,48.253310581396335,3.5104963841887242,2821.5
060107,5101.0,4453.0,648.0,52.0,2.0,50.76108831,CAJAMARCA,CAJAMARCA,LLACANORA,0.8729660850813566,0.8729660850813565,100.49035924620033,3.9207998431680062,2698.0
060108,34899.0,22770.0,9442.0,74.0,16.0,281.97775382,CAJAMARCA,CAJAMARCA,LOS BANOS DEL INCA,0.6524542250494284,0.7294478351815239,123.76508262519786,4.584658586205908,2711.0
060109,9148.0,6110.0,2136.0,109.0,5.0,206.97552324,CAJAMARCA,CAJAMARCA,MAGDALENA,0.6679055531263665,0.7665063401836467,44.19846297183831,5.465675557498907,1698.0
060110,3786.0,3023.0,763.0,22.0,1.0,57.55163225,CAJAMARCA,CAJAMARCA,MATARA,0.7984680401479134,0.7984680401479134,65.78440700958573,2.641310089804543,2787.5
060111,9750.0,8275.0,1475.0,51.0,6.0,157.66070669,CAJAMARCA,CAJAMARCA,NAMORA,0.8487179487179487,0.8487179487179487,61.841661151315996,6.153846153846154,2781.0
060112,4789.0,3881.0,908.0,43.0,1.0,72.34277526,CAJAMARCA,CAJAMARCA,SAN JUAN,0.8103988306535811,0.8103988306535811,66.1987321164875,2.088118605136772,2476.0
060201,28216.0,13688.0,14528.0,48.0,16.0,190.09833462,CAJAMARCA,CAJABAMBA,CAJABAMBA,0.48511482846611853,0.48511482846611853,148.4284439229981,5.670541536716756,2746.5
060202,23843.0,22956.0,355.0,170.0,11.0,817.42953376,CAJAMARCA,CAJABAMBA,CACHACHI,0.9627983055823512,0.9851109340267584,29.16826345914776,4.613513400159376,3079.0
060203,13330.0,12693.0,637.0,63.0,6.0,196.95563364,CAJAMARCA,CAJABAMBA,CONDEBAMBA,0.9522130532633158,0.9522130532633158,67.68021687749678,4.501125281320331,2286.5
060204,8700.0,6558.0,1883.0,67.0,6.0,581.30204378,CAJAMARCA,CAJABAMBA,SITACOCHA,0.7537931034482759,0.7835632183908046,14.966401878491604,6.896551724137931,3089.0
060301,24931.0,8210.0,16721.0,60.0,16.0,403.09610688,CAJAMARCA,CELENDIN,CELENDIN,0.32930889254341983,0.3293088925434199,61.84877396352988,6.417712887569692,2641.0
060302,3123.0,2886.0,237.0,21.0,2.0,204.85687647,CAJAMARCA,CELENDIN,CHUMUCH,0.9241114313160422,0.9241114313160422,15.244789698125382,6.404098623118795,2209.0
060303,8099.0,7711.0,388.0,57.0,7.0,251.65826318,CAJAMARCA,CELENDIN,CORTEGANA,0.9520928509692554,0.9520928509692554,32.18253157142368,8.64304235090752,3088.0
060304,13480.0,13264.0,216.0,82.0,9.0,445.40634137,CAJAMARCA,CELENDIN,HUASMIN,0.9839762611275964,0.9839762611275964,30.264499509678366,6.6765578635014835,2810.5
060305,620.0,406.0,214.0,12.0,1.0,51.82449939,CAJAMARCA,CELENDIN,JORGE CHAVEZ,0.6548387096774193,0.6548387096774193,11.963453719721498,16.129032258064516,2620.5
060306,2910.0,2019.0,891.0,21.0,2.0,50.36545485,CAJAMARCA,CELENDIN,JOSE GALVEZ,0.6938144329896907,0.6938144329896907,57.77769720667975,6.872852233676976,2736.5
060307,4863.0,4325.0,538.0,21.0,5.0,262.45036867,CAJAMARCA,CELENDIN,MIGUEL IGLESIAS,0.8893687024470491,0.8893687024470491,18.529217637010227,10.281719103434094,3002.5
060308,6325.0,5876.0,449.0,55.0,4.0,281.50834223,CAJAMARCA,CELENDIN,OXAMARCA,0.9290118577075099,0.9290118577075099,22.468250673837236,6.324110671936759,3229.0
060309,9969.0,9256.0,713.0,81.0,7.0,166.62650324,CAJAMARCA,CELENDIN,SOROCHUCO,0.9284782826762965,0.9284782826762965,59.82841748554958,7.021767479185475,3112.0
060310,5860.0,4738.0,1122.0,34.0,4.0,262.35668005,CAJAMARCA,CELENDIN,SUCRE,0.8085324232081911,0.8085324232081912,22.336004552593057,6.825938566552901,3018.5
060311,1402.0,1322.0,80.0,34.0,1.0,98.91820576,CAJAMARCA,CELENDIN,UTCO,0.9429386590584878,0.9429386590584878,14.173326226737252,7.132667617689016,2170.5
060312,7624.0,7023.0,601.0,29.0,3.0,169.48193706,CAJAMARCA,CELENDIN,LA LIBERTAD DE PALLAN,0.9211699895068206,0.9211699895068206,44.984144813620766,3.934942287513117,3017.0
060401,47155.0,30624.0,16531.0,94.0,50.0,266.21767321,CAJAMARCA,CHOTA,CHOTA,0.6494327218746686,0.6494327218746687,177.12948742814234,10.60332944544587,2858.5
060402,4244.0,3905.0,339.0,15.0,5.0,152.55783902,CAJAMARCA,CHOTA,ANGUIA,0.9201225259189444,0.9201225259189444,27.818957237875015,11.781338360037699,2603.0
060403,3841.0,3417.0,424.0,21.0,5.0,64.78321073,CAJAMARCA,CHOTA,CHADIN,0.8896120801874512,0.8896120801874512,59.290053035628546,13.017443374121322,2552.5
060404,4678.0,4275.0,403.0,17.0,6.0,48.13148557,CAJAMARCA,CHOTA,CHIGUIRIP,0.913852073535699,0.913852073535699,97.19209670344692,12.825994014536127,2524.5
060405,3495.0,2768.0,727.0,29.0,4.0,145.33611044,CAJAMARCA,CHOTA,CHIMBAN,0.7919885550786838,0.7919885550786838,24.04770562125964,11.444921316165953,1671.5
060406,3166.0,2846.0,320.0,23.0,4.0,207.32860965,CAJAMARCA,CHOTA,CHOROPAMPA,0.8989260897030954,0.8989260897030954,15.270444370145807,12.634238787113075,1537.0
060407,6674.0,5400.0,1274.0,30.0,8.0,117.78803899,CAJAMARCA,CHOTA,COCHABAMBA,0.8091099790230746,0.8091099790230746,56.6611012223967,11.986814504045551,2163.5
060408,6343.0,5924.0,419.0,38.0,7.0,152.87154423,CAJAMARCA,CHOTA,CONCHAN,0.933942929213306,0.933942929213306,41.49235249731473,11.035787482263913,2337.0
060409,9553.0,8430.0,1123.0,58.0,9.0,245.37370602,CAJAMARCA,CHOTA,HUAMBOS,0.8824453051397467,0.8824453051397467,38.93245187086733,9.421124254160997,2277.0
060410,13054.0,10990.0,2064.0,40.0,15.0,120.96343453,CAJAMARCA,CHOTA,LAJAS,0.8418875440478014,0.8418875440478014,107.91690935960067,11.490730810479546,2772.0
